	a	b	c	d	e	f	g	h	i	=	l	m	n	o	p	q	r	s	t	u	v	w	x	y	z	^	!	""""	#	$	%	&	'	(	)	+	2	3	4	5	6	7	8	9	0	>	A	B	C	D	E	F	G	H	I	J	K	L	M	N	O	P	Q	R	S	T	U	V	W	Y	Z	~	?	_	|	/	\	@	{	}	[	]	:
m	0.39826008843643307	0.3432611614308675	0.1892525641040761	0.136546351147198	0.10299816006150445	0.18172329218977176	0.1238354052061985	0.045006136141864196	0.12478211257312077	0.032749864293217176	2.3707864612870475	19.98605150743372	1.3762902150673906	1.1460882087194333	0.531121234414304	0.6370750361568557	0.4830189406962536	0.6993211184924678	0.32849958658158934	0.19307576584143457	0.4732785186358134	0.28955837726823275	0.2807636174460799	0.9705731660639	0.06581710882202606	0.32236009835261437	0.4114052416980404	0.49190138246954646	0.3061240072500555	0.6463093568092748	0.3902419590630788	0.10141967691016583	0.013434229465923986	1.14273917182292	0.24508663227014515	0.24883131219298615	0.3050285699155822	0.104849697124356	0.272721560579459	0.44668090300501206	0.32506470667231435	0.6892431220811152	0.25667798466803754	0.747323667159241	0.32608453357309364	0.2864981903936953	1.005033168259109	0.3751477278644232	0.43275763948961726	0.42812764820877436	0.15459044963228397	0.3373050283979985	0.04327295073545808	0.176404816026102	0.2833614108270572	0.042525584350756984	1.2989126483190996	1.7931481384509156	1.1967881743823363	1.0288507909432374	0.8027224370701516	0.628628631311058	0.08476121816276432	0.18032021747342414	0.08366735005294194	0.32882584338568377	0.09303428298107021	0.12193092611118538	0.4263397141828179	1.2222067639040446	1.2540226437584039	1.8845636164884194	0.9080947706774005	0.6504649685489343	0.7472344455797774	0.4884489784407093	1.6546783189103111	0.3661582176541858	0.6485847825766734	0.36584692840142935	0.3243206829402341	0.3652080905073161	0.07290894588859309
n	0.668641221893064	0.5059243261094598	0.26354674846768494	0.2666273891100961	0.19878028939767883	0.27865770622791464	0.14294610419464765	0.08333568271149476	0.14185082344788125	0.06286327910143494	4.960363325802206	1.3762902150673906	46.48679437991819	4.331305657972464	1.4982981200325118	1.9776116673394146	1.7474889511062437	1.0457411089373094	0.4417025546117576	0.5308568184899245	0.330785483884365	0.7576746595632617	3.562302897583688	3.8303833960533296	0.12471107746609858	1.2390991904619246	0.49749653747792383	0.45853324705585	0.1310593303327777	0.48096678168658336	0.9008788995814934	0.79803425798316	0.07837414111096709	0.224629196808329	0.17284058405279457	0.7585143145292691	0.35994757962857876	0.24643001898556796	0.4102660555466282	0.4018027329932675	0.8164937842797203	1.0167773172000314	1.4929718028402188	1.199373541362942	0.34516662309385765	0.4967182040691423	0.7430198215369584	0.4958532512534334	0.5427790839099904	0.6737567272565064	0.2748144972949685	0.46475413696630896	0.06143532520775773	0.18363942836633715	0.39514436881003684	0.11459069603612487	1.6002011162474357	2.6743733841030055	2.102146246974481	3.6630122230075837	0.4282882845089939	0.3810531535373862	1.6746974314528345	0.16765814343612478	0.5186148942011638	0.5622725772467755	1.9462819867293208	0.1790035963361871	0.16516756956624046	1.2645063220989279	1.6093938268776304	1.6852737702827298	2.477594904156421	0.8572872440109507	0.6352969423471525	1.389749009317768	0.6369531810013651	0.2799725421331148	0.6660860317661108	0.7398282180387524	0.5259899931406339	0.29258174316559876	0.11955370305924651
o	0.6066730579774615	0.5580307488761042	0.429428413805922	0.3339998772324442	0.24473378391565703	0.30117694488929336	0.23240870638815161	0.1629402191767859	0.23188846534796662	0.0927839639526117	1.2305467268109958	1.1460882087194333	4.331305657972464	41.10190357308393	1.3484261511635929	1.5514848514030692	1.401307801515887	3.392264259125432	0.3986143515748791	0.2907933574007625	0.3212928998280645	1.0978344509156972	1.7253471914025087	1.5763580150677197	0.09171133576950014	1.0720644828001828	0.31889640247947115	0.3202871436566141	0.26288446343116273	0.8813855168464432	0.7350434425926698	0.5129431689251781	0.03470065154191895	0.34224399109510745	0.2078992922438971	0.10736844310647359	0.7014419606700698	0.2896030031207441	0.6373761095792109	0.7969645067028442	0.6883478900503248	1.1541655283464822	0.5960408986338339	0.5682756905343951	0.43712780484455754	0.6788374215346776	1.0113528823493785	0.7672733790897708	0.4956730528329564	0.6111494939843266	0.4420212565303155	0.4352150597124471	0.04648699640181467	0.2826125118816346	0.36487279254883576	0.09700518846033668	1.4140150193125538	1.6508433253959296	2.242875403479949	3.9942955489499328	2.1890079603930754	1.553018051132231	0.19115469250957773	0.795247577579076	0.4472599365885833	0.5152177946687638	0.5594992660266104	0.2572915472914692	0.14244256676136424	1.5842842842611642	1.6620544475643164	3.955156996946844	1.473963179747982	1.1061147484140128	3.1790244797669915	0.29428359783296665	1.3099082128226904	0.4088583869797516	0.5451700073610911	0.9115375696319887	0.25561237018029415	0.8379682833654105	0.10978504128872157
p	0.7718162940737145	0.4151938324405491	0.23700356377573972	0.19212635247982215	0.13246310240520137	0.3252807963758318	0.16853428754397526	0.15353205075275364	0.3674268850822935	0.035139061705121453	1.7848395311489416	0.531121234414304	1.4982981200325118	1.3484261511635929	50.35682284684991	1.237753334621715	3.8719774886683047	0.6521099334302374	1.3158903933052473	0.9760894930285525	0.25214043662624835	0.3198523593290991	0.5187919574337402	0.3593506926755634	1.7405864502690747	0.2414993674299618	0.24526226509480978	0.23081933661958473	0.10851875545164599	0.5950943842899222	0.5899869213840803	0.9485979053274195	0.01444408567186902	1.452475171885137	4.740700860683998	0.08494313911263998	0.3314326936529207	0.25615539792097314	0.7098577988492435	1.8076463024664833	1.6843845456076332	1.2873484423969777	4.033922625508242	4.909542733497638	2.901488526488967	0.195609960566209	0.4049445009388037	0.27479896725216696	0.3271004063433627	0.6646546684591659	0.10612923902797654	0.27168271975367275	0.03228203881018744	0.14079985927573435	0.22607555618216205	0.06548097867937112	0.8583494678735326	0.6662745555866377	2.0122898417193182	1.3757618550308677	1.056820947297244	1.1731259919064267	0.1020343845148501	8.409795342935798	0.09208466393807287	0.5303812570253715	0.31998110215672876	0.17657595899120007	0.14663481811877932	0.31246768000408914	0.5095390675999273	0.5727888277224324	0.7752850716601568	0.3121677413230356	0.8132280044234478	0.2919285371334178	0.7539778266124673	2.2105092563849946	0.4610249382606705	0.34214176194845414	0.17969634047057556	1.1234618285409426	0.07648865692231728
q	0.7326722174185231	0.66327457714952	0.431985503326903	0.2995646105018369	0.32479469072349054	0.4356474136988142	0.32806068805338806	0.18156748324540822	0.2936024350707957	0.0679967616778437	1.2208677200301974	0.6370750361568557	1.9776116673394146	1.5514848514030692	1.237753334621715	61.625204940099245	3.7216465753696473	2.63921059789213	0.47493966299911916	0.8383101100672743	0.8855830035723143	2.7125821319372116	2.0359492133045882	1.2219358959251339	0.4086571702258586	1.1010402588684811	0.3899598572060462	0.6540662855581402	0.3535142013659104	0.47743005215085316	0.8412729105171164	1.223576690842146	0.1614536873296471	3.439894023678607	0.964428731716038	0.6322150641273578	0.4730703188632403	0.2867211991202282	0.4391648224772903	0.6803611262582401	0.8855726841803817	0.700962328467401	1.1199554505218166	1.564297834799224	1.7075388487754095	0.22048346887875758	0.9038897931495239	0.8875521699722323	1.000691089266406	0.9039436274625489	0.3657089588495353	0.8981375449128897	0.06132607990583442	0.47489105453054953	0.60822598471641	0.1723815888879734	2.008373018125136	2.075806001903543	5.7680336300559585	5.559341591920359	4.716961093976796	0.5931105273789365	0.3682167495333741	16.521370572571804	0.21147043232586887	0.7164759097072112	0.09797728758930994	5.244503627516163	0.224495785041593	2.509889887597926	2.346035276244855	2.727985614898693	2.648594651539936	3.5958113665424363	6.355729964843068	3.92125170834531	0.9323427702071307	4.95207721968621	0.9543596852400827	0.9066250911808292	0.3401307509909092	0.5756940034400881	0.240669075613301
r	1.7632558749163416	0.7372123773488868	0.39239636514211523	0.1754588862568371	0.25027556099402015	0.38119225373306953	0.23225132619005556	0.14396139817485804	0.24524594855831885	0.09003214473348382	1.139636142860905	0.4830189406962536	1.7474889511062437	1.401307801515887	3.8719774886683047	3.7216465753696473	171.1358832706482	25.103492037428794	5.4710944522858895	0.41405120332775036	5.174846305247534	0.8395379678628245	6.118366049337189	0.736274218038896	0.07517697970774034	1.4084758806250692	0.4799377763425037	0.190659136444859	0.1638981609339628	1.2053353159682114	0.3633478483040246	0.3094934945239708	0.07708892680366355	1.5850321546945156	0.13754892988578665	0.9113517348392239	0.8032090185165685	0.30528000930762383	0.5684163230655188	0.8671503677725985	0.6232267390007042	0.5342366596847817	0.806229464517179	1.1867697821028964	0.9000728567477004	0.06348149045580503	0.9252863298428983	0.2521277006653516	0.528239060501045	0.7010370429578073	0.4593955556497715	0.5458713995092416	0.07936184291052006	0.2448869040376397	0.718302089270872	0.1261539807531124	0.47285092592665373	3.009321970939331	3.0123804515639874	3.4546119154527117	0.6802434021423773	1.1417193815947912	0.28372213627378917	3.017939007003863	0.22404849583736508	0.15181824532920446	0.3114146550301138	1.374789723148649	0.7135457530472616	2.2154064800000044	0.8252791509906348	0.7231459814630533	0.8946562297246201	3.2117106973371943	0.781882414860732	3.055556041956422	32.385651396904265	1.2417722484613554	0.6341672644654516	0.37544019368877257	0.40223678539596924	0.8740329220762022	0.17384369625301452
s	5.367654179012109	0.671009268772816	0.36805497166379375	0.2811081655180723	0.20437401521716964	0.320730520666863	0.2269482109379781	0.18733122831678278	0.25342086037759093	0.04286430211580477	1.843228593539826	0.6993211184924678	1.0457411089373094	3.392264259125432	0.6521099334302374	2.63921059789213	25.103492037428794	204.06611505174664	1.7095227726911757	2.4967327933805916	2.2640171574849326	8.107786644137066	3.0016746136249934	6.536231753596285	2.9870922104194855	2.7539555842284376	1.5717158636318345	0.21924540580393476	0.16001359125778125	0.5615497188163605	0.40775507438924424	0.8278581208750073	0.10715974624387198	1.6438357653170557	0.2712147258546691	0.7154871308614866	1.8911384802116642	0.610458269135264	1.0743550169058658	0.3362766181577977	0.47432866632340165	0.28799789699961587	0.39436275813926625	0.7202249692144229	0.26970205158754085	0.2085328286823999	0.5016728251112452	0.4077532658081552	0.5685448370204532	0.3904625177563041	0.19881054033688245	0.3228616295699631	0.17674392967516678	0.22545607726968614	0.13167114562410934	0.06926350165741062	0.4746523505689222	0.9814559681103889	1.1701656940312153	4.603953261754611	1.4680951035027079	4.597602386590443	0.17800189698645022	9.69419672885383	0.5622551387746063	0.5714873577507855	0.39075131798140345	8.94861434545789	0.8953301938095647	0.5481919835910314	0.7010439899907334	0.5373781360462098	0.6897785408286216	2.378023513706113	0.5205711773438201	2.3878396317018074	0.08853222036809959	1.3962452882383694	0.5174538762091657	0.2589751553212118	0.5906587345538803	0.9099203811175095	0.2742673507702647
t	0.8720657422766438	0.796376677394824	0.18635850504445337	0.14469264054555153	0.1288156293387083	0.12776904494058233	0.14329870260089617	0.16581751897006294	0.16118462208777984	0.021264341752595103	0.21702205795125015	0.32849958658158934	0.4417025546117576	0.3986143515748791	1.3158903933052473	0.47493966299911916	5.4710944522858895	1.7095227726911757	174.12934452764506	1.2816541878152865	6.532465504629225	2.868559070653139	1.0540645541714007	1.6541036113531695	2.79534325297487	2.1804293606297236	1.1549238947029852	0.25921147468817607	0.16697499644059585	0.23927438756070898	0.26121354172978645	0.2811399179835921	0.05813647567243728	0.755785321315554	0.11301140075727867	0.2828362830222675	0.27597530515986735	0.2785081468261584	0.37975824093747806	0.3487945308935845	0.3525580013228173	0.7283044744461449	0.49119026807076943	0.6078195179400354	0.34767899857255014	0.062046255015271244	0.4516758927024509	0.39473644006891734	0.8229145254308472	0.6611092491815497	0.29973192776274227	0.737526182929657	0.09004376653666175	0.17466210160082538	0.6137920561327325	0.19781195230038306	0.19942920220071836	1.5882283302234446	1.777194551985931	1.9127938676125078	0.13692900882602874	0.6489973598576865	0.6119100286060235	1.4753411847298143	0.16107017391208037	0.10914329545846342	1.119391863288415	0.9883468263086821	0.5129734886547785	2.9726591626700443	4.410367825915473	3.0738250114810257	5.897064117385027	6.760361120758928	3.0055208970672735	1.425903768888505	0.7101352680431579	10.793790903124606	0.15811827304666987	1.8752165007494737	0.2309177878242429	0.7218869412583723	0.16948493270994763
u	0.4568972274796828	0.88144624621799	0.28488065819505437	0.27522785409975964	0.26288657311325186	0.20418983839782653	0.14062838654929366	0.047531601121985415	0.0623655440460154	0.010586865675692069	0.37793200525658016	0.19307576584143457	0.5308568184899245	0.2907933574007625	0.9760894930285525	0.8383101100672743	0.41405120332775036	2.4967327933805916	1.2816541878152865	380.3508014776628	9.871394662399341	1.8145398956890533	2.1873900595937985	3.4013544992406604	1.499246969958102	1.3349790396522876	0.7959629606431117	0.4006393012533237	0.07566931366764992	1.515213913088684	0.21703748117569044	0.15625817050988247	0.03434199715315562	0.7349295693121698	0.3571518361978253	0.08297362903186363	0.5470856455195816	0.35070195787565284	0.28970857632420355	0.46891544803482754	1.2225195126453994	0.4075879122667533	0.9520876925653258	10.7969981130635	0.6511264024718995	0.6125656394364318	0.2335809179469792	0.10466488100377691	0.13994640303658398	0.21072172545474877	0.07687256335637103	0.13511979346150488	0.009609362750330776	0.04901679027939619	0.04551891545711031	0.02612796138792865	0.19576241171962264	0.18087584806351334	0.4708441371788318	0.4875028005367452	0.4533456781779905	0.5228134304995827	0.053717488491342266	4.571123170167092	0.33935519180025425	0.2299515985140485	0.47168439846999316	0.6507269057426346	1.0807725130160288	0.18236776007250544	0.2212406323579563	0.21268223395750793	0.3102016933355252	0.10956350405222423	0.3383653370842595	0.2029868348797046	0.10686916508756937	0.24426637644935514	0.10271690159554164	0.16375046908550864	0.12184963879985332	0.7451296039473744	0.15384681989883764
v	1.008332858831459	1.4727902777022581	1.1938080172328773	1.1840061713474657	0.35902289247912006	0.6305638951935894	1.1265998578272376	0.47092234816513184	0.8851839776723591	0.5156109964668913	0.9519316525066741	0.4732785186358134	0.330785483884365	0.3212928998280645	0.25214043662624835	0.8855830035723143	5.174846305247534	2.2640171574849326	6.532465504629225	9.871394662399341	367.91373908822817	21.341617323805547	3.5951454901356574	28.513281945977514	26.09136869261449	14.309985509508644	1.6819787151886851	2.134883960051668	0.2992273591607554	0.8431921354253487	3.7290164958594607	0.6601605943528154	0.23876878005729033	1.9779589131633575	1.802294279083028	0.7359138150887199	1.9434571294861949	2.9380745987129773	1.9492740688629286	2.5428752280821763	4.0867674238600635	5.807462693715514	1.4622444176007499	3.3991280325422566	1.5059812549322262	0.12357483757493665	0.5238749828214954	0.41872943802535534	0.47556305003036703	0.6082010135027027	0.0854924064697866	0.3061388104800549	0.020229666041810333	0.09598784277938362	0.14560343551993327	0.03316967448054019	0.4818903866549318	1.5821056670928941	0.678862688294651	0.5466853275116198	0.2772990285980352	1.3529599506463748	1.4457301704929653	1.2302531011320708	2.283316165172763	1.5472054495735894	3.173679489542789	4.378348405730498	7.271865612995876	0.666108804343009	0.7815121746847645	0.5724041294480287	1.0985051991652486	2.6538719708923564	0.6504731515757118	2.185241340505045	0.7190580786711306	0.32870418925741635	0.504330814450412	0.360581899208936	2.661550600348438	3.202237619874506	1.0551567035805418
w	1.200021055695813	1.1116021915986503	0.6485201193012333	0.4454541524107377	0.19124005435695227	0.3880049428031087	0.2733902074827881	0.03134926016004885	0.09207369513711573	0.037610047266914054	0.6802006569826435	0.28955837726823275	0.7576746595632617	1.0978344509156972	0.3198523593290991	2.7125821319372116	0.8395379678628245	8.107786644137066	2.868559070653139	1.8145398956890533	21.341617323805547	1388.8835983911797	45.07927291060715	0.4903494035684552	6.063661098887664	9.207629821308329	1.2249390959113098	1.3115557245302094	0.7413140872552387	1.0519502380529036	1.090637134233396	2.6523813202540514	0.755003813432772	7.32465160122971	5.234620788094287	2.0563293897450543	1.3927935294317733	0.7015718583342753	0.6788490010218633	1.2924763979241682	3.0279054683614364	3.637014750767729	3.7312690793270216	2.3762872551984096	1.9683013999255028	0.26126778050706756	0.9129320024813569	0.7338458871764973	1.4606561821706643	0.8465298992234611	0.2374425301915459	0.3677872107946015	0.038882290064166034	0.13510547541912715	0.18373999105734976	0.049421747323532814	2.183395356215725	3.0221622048355745	2.4646285443301394	1.5719261327181744	7.97339104772939	6.365895088164876	2.3619423458759305	1.6079276506864102	14.921349086062616	2.0221809815986815	4.14796516339312	24.034309143074168	9.50425061351381	1.9702986682803665	1.1673463511508295	2.8989885510193742	3.8764832885567424	6.744465571120069	2.5504843649293227	10.710326512043965	2.819403664369958	8.377450793811107	1.0009390478712	0.6807329928054053	3.8280329529041097	0.9489321760629511	1.0487484155107654
x	1.1144304973074668	2.1682600515008263	1.0725383438175184	0.6984248751339129	1.0095989255511444	0.7407503646586141	0.5178523595394968	0.6484741976410408	0.40234473826775136	0.04827707897575353	0.46287095051792293	0.2807636174460799	3.562302897583688	1.7253471914025087	0.5187919574337402	2.0359492133045882	6.118366049337189	3.0016746136249934	1.0540645541714007	2.1873900595937985	3.5951454901356574	45.07927291060715	507.60844054791073	114.32486298079893	6.50130529490033	13.585367020507276	0.6263032878293758	2.0286750230006154	0.6275935877500958	2.9856453291745906	3.027164576194496	2.9877206819748103	0.5294104794560367	7.804801949794388	1.5293869226718675	3.217149357407641	0.9104179396957434	2.242193125126513	1.3906974684165634	2.517465391626326	3.498864435521073	3.942467154561311	4.892408164822227	0.9659468439856637	2.509413906403064	0.3553000581309689	1.3336460484962247	0.930304164464034	1.4963717391656786	1.0255090878673243	0.5076473427762681	0.5148418794339245	0.019993860167662962	0.09774378347822052	0.23773848539206993	0.016212700541691473	0.7360586754985216	3.1601320356347573	2.649911924572801	1.8370639388077372	4.659134058184854	3.7198173824105747	0.5520665403848917	1.879137856293555	3.4876285537625744	2.3632635667262605	4.847605153000164	25.413125862298774	22.21467752722687	1.1780898850039594	1.7621477528967828	0.7650238672720414	1.5101107510873055	7.20645392279573	6.706521509191962	10.430703558839973	1.098318106462204	3.263493627789919	0.6847422965473479	0.5507672335670043	0.4310369451824051	0.9630695555142178	0.9980730201077952
y	0.39724067508343686	0.5160817411753652	0.8203574448284203	0.6147125676253732	0.42633390803330906	0.38434114043206	0.4475442336702538	0.10603241464691027	0.23434638480828893	0.36213442091079767	2.6965858992573972	0.9705731660639	3.8303833960533296	1.5763580150677197	0.3593506926755634	1.2219358959251339	0.736274218038896	6.536231753596285	1.6541036113531695	3.4013544992406604	28.513281945977514	0.4903494035684552	114.32486298079893	936.7368602394596	39.62146719682723	29.084185032848726	0.3734769373644461	0.4014540327655342	0.3075328854362497	0.9774738961334581	1.3966219510193933	0.5612154835871345	0.019643422081805546	0.4203754273816883	0.5107219183000472	2.265156976398819	1.3542889219468095	4.967491166106084	2.2285355257281134	2.2418129077398623	1.5932826028264484	1.1314045568176192	0.7103329661352189	4.83850964549616	0.3491629731626891	0.24100484925325463	1.6329735005502948	0.5582258653976172	2.2073987566448796	1.027372395092925	0.20985995817234301	0.4495306966658967	0.02326739030706789	0.10670919599546445	0.30731670490441954	0.15734590893945566	0.8193289593350155	0.6207595811164947	1.7313435025944457	1.1153950347498185	0.7072120470267749	0.6901066917395228	15.670305963892789	3.137586952292751	5.823275715552207	19.729645983542994	8.094021748846288	2.2332719694460703	18.54586722453043	2.23528489615884	16.040003538243237	3.4671104263522863	7.2841145448551305	3.7601811192189647	0.4147349987012146	2.7865748565356796	1.8338561743946662	5.449038765916169	0.38110358040602565	0.6641651305982753	0.2121221648627578	2.514377863438261	1.0929495042363797
z	2.78465231716742	0.5793293262247614	0.7424982969791348	0.727404890460279	0.6477482570061921	0.49897944653430215	0.147040609567654	0.7101931097137489	0.1506567851641937	0.03794467853567408	0.04765209535702849	0.06581710882202606	0.12471107746609858	0.09171133576950014	1.7405864502690747	0.4086571702258586	0.07517697970774034	2.9870922104194855	2.79534325297487	1.499246969958102	26.09136869261449	6.063661098887664	6.50130529490033	39.62146719682723	143.49637699353755	47.315322579684754	0.15979840739732962	0.10816884935521778	0.059441314040181166	0.2883243271485859	0.09054064541318528	0.1839345245270604	0.09805564392900674	0.9538280469614788	2.317646837288825	0.11747704492579926	1.3378478711040174	8.26892215935005	3.5890733422378385	2.952075537944574	1.6418778235794058	1.7736650051996607	2.014673853563306	8.554108266380984	0.6337981053505096	0.2586963559866377	0.06736731127442269	0.14318193731143355	0.060543127696167785	0.10741337068490982	0.019170494576985237	0.06620929879677827	0.002524906445400166	0.018515227187177363	0.02324329423529544	0.0057583297723349264	0.14872400053810395	0.21127468222043505	0.2618935177356249	0.06327053142784946	0.1604657745588681	0.15658458489755903	0.41830332544648857	0.7119156449075494	1.3212959989785837	0.8953277698906692	9.182631112446046	0.5067273922784362	4.208040518486149	0.12172418964744955	0.21535279952201428	0.28983102970044233	0.1907029626452621	0.5972271892421271	0.09410299652424044	0.15806782937315247	1.248300927667859	0.285318916892393	0.054045036310283165	0.06955313912806545	0.6085048557235445	4.281036771832665	1.661616030867724
^	0.6134262206430433	0.9535989128662515	0.8473645314215921	0.7590626827752853	0.8235750865277548	0.5690879721693158	0.32312793817784796	0.06844213646595651	0.23469248614136967	0.0646682346814811	0.9346301375670211	0.32236009835261437	1.2390991904619246	1.0720644828001828	0.2414993674299618	1.1010402588684811	1.4084758806250692	2.7539555842284376	2.1804293606297236	1.3349790396522876	14.309985509508644	9.207629821308329	13.585367020507276	29.084185032848726	47.315322579684754	176.12289626027672	0.9467596855180823	1.3221611750748132	2.0077976811997464	2.409054802706876	1.8107970178765118	1.3026548299804372	0.6501124358156223	3.0588010326727058	2.3975446544408885	1.8380945298978333	1.282333231280447	5.020644649668449	3.727433642482514	4.172021337616336	2.477598384253308	2.9212102858839493	3.2929207813433226	5.867786005960853	0.4917355941691227	0.40468544969610387	0.3484485522802701	0.2677516710857085	0.49250168555707013	0.468106986742466	0.13690043956684989	0.19807081464262574	0.01567169558468355	0.0869274921440427	0.10218944859611484	0.022635994259252175	0.51924734185054	1.894170184097896	1.7158390246190978	0.4581618967027263	0.8299881022088326	0.8099131594357825	0.2163618903715861	0.7364579975686025	1.3668459354191322	0.9261930135934461	1.8998380411660623	5.241961506254006	4.3531071638892005	0.48269513691856186	0.2896098441348098	0.3854861641141636	0.5918315870907773	2.471263234789	0.09734707318371556	1.471653083333436	4.3044481844132205	8.657877364233013	0.27954083818991154	0.3597544592064513	0.4143202431628131	2.891412970865895	1.4272791637986164
!	1.3668056040239345	0.8784634920664001	0.5958261708122254	0.3232221756363161	0.42330585914270175	0.43610197045389726	0.3151583964114773	0.28625485982790977	0.41502053185842824	0.2040498318049374	0.8358575546796955	0.4114052416980404	0.49749653747792383	0.31889640247947115	0.24526226509480978	0.3899598572060462	0.4799377763425037	1.5717158636318345	1.1549238947029852	0.7959629606431117	1.6819787151886851	1.2249390959113098	0.6263032878293758	0.3734769373644461	0.15979840739732962	0.9467596855180823	98.4175576082547	5.823306081350196	3.7980424421427297	4.359306436090039	3.3865407237051453	3.1599941895166666	0.3579563137599825	3.1785411779147528	3.97558227410355	0.7924893348943154	0.4274134141910591	0.4016857914586384	0.4918478599585101	0.5893131009294079	0.5152899097506988	0.5138827963942698	0.2020053991324032	0.39121044724467846	0.5996664201523417	0.20964340755648017	1.5363680058102511	0.8618188820709262	0.6346411604656175	0.8745868562952605	0.43282234377408035	0.6251622465182827	0.12525119799201362	0.42435535279719305	0.38470988366124864	0.11921007327450756	3.2364409573522637	2.135695959995265	1.857887660938156	1.8907456990756104	1.0568546797279705	2.385825954648656	0.9046322231122741	0.6298383515341278	0.6494237686087571	10.91344327525133	0.5415972415627113	0.5479300539858704	0.4136547047877524	2.0979707877343867	1.575003461829673	1.6280393078425346	1.2997432647233944	2.6250883460569687	1.7668304502990704	1.3518260073171504	1.10438336918828	2.486846640683402	2.0496329376842097	0.9389679147143687	3.7627039911715494	0.4921280088580963	0.42055342120923744
""""	1.9057275057981107	0.8818943777846004	0.540552434524063	0.36778977285331926	0.3723278781732813	0.37536893226760315	0.2389431934764626	0.18313730037783577	0.2062753811203814	0.11171465839764899	0.47758362635397006	0.49190138246954646	0.45853324705585	0.3202871436566141	0.23081933661958473	0.6540662855581402	0.190659136444859	0.21924540580393476	0.25921147468817607	0.4006393012533237	2.134883960051668	1.3115557245302094	2.0286750230006154	0.4014540327655342	0.10816884935521778	1.3221611750748132	5.823306081350196	123.77005274572477	8.755856223862443	7.688382095465042	4.703503153894165	3.2164175202481857	1.0503046747803884	7.143207269319447	9.937321165042912	1.6003791208511293	0.46578118878463187	0.48221881221723223	0.2750296477802892	0.4513991304577341	0.6597838890674916	0.4099678029888751	0.17229974211215593	0.36477946694732416	0.4852717131422862	0.033786885308121774	0.6929268316952287	1.2035234943114932	0.5537185856470773	0.6518592011742903	0.485920053242914	0.41237333573562107	0.08844358921657634	0.2576013842391517	0.2625805801389897	0.08052487522902999	1.3986859685453223	2.783559224239218	1.4477832672044666	0.8409060558357297	0.8901676588255418	1.882047161858418	0.9427012566812714	0.7404900102344049	0.6108129959279015	2.1729488690705256	0.4244976466007477	0.35137737134857705	2.4316332582455904	1.0480483588581493	0.5599911936995453	0.6651349940417223	2.468445938684692	0.5324556605678807	0.30451566714830486	4.073770041333207	0.8175138469252146	0.9782446380639149	0.973131260271522	0.41531281941972614	2.264716243005036	0.22105883157639153	0.32450462934908814
#	0.8586419174529536	0.7492221076561804	0.5208695645119449	0.25586562492680714	0.4434856648984713	0.3195069584846422	0.231983538202169	0.1277744644528684	0.11921143325210423	0.036463184171603484	0.12060058526593867	0.3061240072500555	0.1310593303327777	0.26288446343116273	0.10851875545164599	0.3535142013659104	0.1638981609339628	0.16001359125778125	0.16697499644059585	0.07566931366764992	0.2992273591607554	0.7413140872552387	0.6275935877500958	0.3075328854362497	0.059441314040181166	2.0077976811997464	3.7980424421427297	8.755856223862443	126.98775620036157	34.06045501874616	6.026306681384807	1.641969699228105	0.27919931992593455	1.281062056066011	4.182787635931351	0.6671769484839524	0.24807298508980077	0.3501419159867963	0.12614943732139597	0.2077737644641577	0.38090922561243945	0.3550717471299496	0.2071671710625874	0.23999005774451831	0.3491405966583848	0.02780646971362272	0.27214480826589593	0.2923852856892286	0.3187875525208047	0.39758969836812935	0.5244216098386422	0.34360420008682707	0.055202319817330966	0.34087966003585274	0.18992662433844662	0.08060137898690611	0.3803783525802797	0.8904373307602446	1.1175151893828938	1.1020458920466953	0.3199087563405851	1.002233580803332	0.7242114237840357	1.1951946196121574	0.138640536293748	0.5636680453385968	0.963512265988335	0.8507157514988103	0.4415399688485678	0.3789097265529238	0.6146240296193215	1.4684313566891667	0.48024050994267975	0.8683671284389577	0.286346289958186	0.6468419925807034	0.2619626642351775	1.207493473498317	0.7269992250180839	0.22380687233636193	1.0581981162666636	0.18677966638826146	0.23429053702509794
