	a	b	c	d	e	f	g	h	i	=	l	m	n	o	p	q	r	s	t	u	v	w	x	y	z	^	!	""""	#	$	%	&	'	(	)	+	2	3	4	5	6	7	8	9	0	>	A	B	C	D	E	F	G	H	I	J	K	L	M	N	O	P	Q	R	S	T	U	V	W	Y	Z	~	?	_	|	/	\	@	{	}	[	]	:
l	0.5046260211042417	0.4263972878354082	0.23667901689901516	0.21739836394657544	0.09323219992206365	0.1910673958502891	0.12077746146351796	0.09311242295670874	0.11123399980675079	0.02879871865905646	88.36378796759682	2.2260238928935276	4.87720783864682	1.1691396076556329	1.6258101895948027	1.1099544516393283	1.0127195781527771	1.6856392961372464	0.21868749995924988	0.38353212233112616	0.6041529959717898	0.5818827829509067	0.4111142683038853	2.1619230047907547	0.04411925703234266	0.8397777426747787	0.7766029642505425	0.435339461095515	0.12054295356556463	1.3779451188994756	0.16923727322777013	0.09681763384289888	0.012875978920736919	0.21699851612517218	0.541161705255384	0.2644775662285863	0.5388317821989501	0.48552285120965205	0.6487245398634413	0.8366774048957227	0.45459771828763396	8.860183436200971	0.44522019892240655	1.3989888211499109	0.507107572175043	0.5760619943869907	0.26716701336014875	0.4009085652302821	0.29828095160535895	0.3848041213102941	0.15404137188631484	0.12530866931293683	0.06071833459869276	0.35444746002354294	0.1377793954806037	0.0370037835857708	2.299059148964581	0.4452212515722018	0.46718955206925034	2.713599597049615	0.5792820308530201	0.21849125803960454	0.5214069955882946	0.6501764020017983	0.3711658408967493	0.3710851526704674	0.1349613932862231	0.3869851966184878	0.9546933457965041	0.24306185476353934	0.37757329456019256	0.3308460914352632	0.4589877144032747	0.41532644824431886	0.22060374929655602	0.2185089224634092	0.8354864759928946	0.20663176815679016	0.8487914951944168	0.4018186253279003	0.696163204717751	0.2884216974680664	0.12901663517087703
m	0.3933124059803861	0.3426601499225558	0.1851372237657167	0.13181883302608355	0.10107915527391192	0.17835578562304616	0.1218153846163964	0.049310716985841226	0.11687023327613458	0.03260599081233684	2.2260238928935276	19.43829108103797	1.3747403127335085	1.0976871552548972	0.500222766913423	0.5985650181711323	0.45356200752081116	0.6659957195769878	0.3126313613280689	0.20770948674520878	0.3229520952465727	0.24669189535601996	0.28629411841098457	0.8350547276376701	0.08841735972385475	0.35018687847268826	0.40257851002528017	0.4871086679823749	0.31924147625120913	0.5966050739370962	0.35947336738658714	0.11197434601279438	0.013862180871038294	1.0965091781080138	0.24138411361781034	0.22589877494187882	0.29309038027677153	0.10818918724757005	0.2955440647564033	0.4348143613509889	0.3214532897258893	0.6744043530309793	0.24818720201420993	0.7688097165224987	0.31534229571661004	0.28841988129525326	0.9814372001483109	0.37013334355069843	0.4092795116508969	0.4294266205647301	0.16821680157024216	0.3397409650985182	0.0448531350035901	0.20416098270878802	0.26310334256078066	0.04523114233749783	1.2876681427488457	1.9078025842512714	1.3782674082083304	1.0588687977781956	0.7084132965676564	0.6300955161065076	0.0953111230108312	0.21010921656868564	0.09329050233382391	0.3212640972761097	0.09045815311685773	0.29720353299615965	0.7598636637240738	1.1266653526301618	1.1565457905028633	1.820686487983623	0.8027415111006702	0.5869649890500647	0.7247386157738118	0.4595058801781338	1.425891651126887	0.3395370365621469	0.6661590966817954	0.35037973359324176	0.32586217800851663	0.34652568936466566	0.07354322194323763
n	0.6525186553319279	0.48843094813856724	0.2556473879320041	0.26260224943984	0.1951947386437708	0.26311498315093845	0.13849280528213448	0.0792965390326997	0.13046218328573486	0.061786723059774167	4.87720783864682	1.3747403127335085	45.492552595466016	4.099347965944682	1.5174786233731448	1.8049207833219867	1.773225932171847	0.9996371402338144	0.3791982900004275	0.6196229404284948	0.21430570585376715	0.6618466109773569	4.494531683018114	3.084760013674241	0.1165776261802884	1.1322566060979904	0.4765964979731347	0.42626732327313593	0.14190925906054658	0.45113354641836967	0.7912315835850197	0.7734497513895293	0.0760150216763421	0.21163200246529065	0.18236850785231254	0.6929839367941766	0.340062829866149	0.23647745640477186	0.4023485421132433	0.411192860189298	0.8311432574460978	1.1920545913197096	1.512071131385418	1.1183732306204457	0.3458301862039527	0.48674679941603977	0.7221440847457943	0.46603453065923206	0.49434712675115194	0.6856182090899319	0.25722195911293083	0.4997234367370493	0.062337980088534535	0.19677268565986963	0.38956644309993976	0.1118678803602503	1.4960954863568463	2.1563613258727146	1.8438976537731075	3.3584547436175773	0.8246375466783917	0.3768290009296787	0.13149408021665082	0.43480945305723784	0.4826488927717329	0.5147135670393506	1.8953814346029216	0.2851578507033355	0.12414442158038023	1.216860659790096	1.6685910941218836	1.6650219935506076	1.8587579046522025	0.8527476979858626	0.7197681084268379	1.5627704068375081	0.7725742033003083	0.2600279108121927	0.729769479083629	0.7204470432099781	0.537528417040404	0.2776643922672561	0.11512673783679174
o	0.5903756271977105	0.5347414710307704	0.4037743188795058	0.3201580279650732	0.24255621311156306	0.29211053601030873	0.22392394858863413	0.1624806848643141	0.21117302189244766	0.0942608148758982	1.1691396076556329	1.0976871552548972	4.099347965944682	40.49771591107922	1.2657994254756737	1.5723752585700543	1.2871228311946634	3.2627993014493275	0.5051781249042394	0.3170964434314485	0.23649547321296727	0.9601981451537582	1.9932598928037373	1.2712349958906415	0.0970013718881536	1.0943178909955116	0.30577948704718066	0.3328061384787102	0.2695610391393609	0.9783824676814811	0.673887290708708	0.46559465845907966	0.038577294506551264	0.35745593455682567	0.20603918459803328	0.11335512475649646	0.6619123767679559	0.3089713741428765	0.5922784458840671	0.7685973205426884	0.7107004502574594	1.0871350145509333	0.43001849654495483	0.5273612164768124	0.4417094579832042	0.66665764503648	0.9680916214051583	0.7201388773439608	0.48912704281296066	0.6079064975398781	0.43154625067101327	0.4410738826815835	0.05217952838133357	0.2819891320488019	0.32628131109886666	0.09810195708569366	1.3317554365036375	1.4736693351126438	2.232426096182883	3.6677260090571164	1.9459603884345045	1.5128406308659448	0.1922013979749964	0.8160140536727094	0.5016711418334104	0.47369752272900395	0.5472451568529066	0.21793863648566597	0.10753102075372174	1.5331149106562354	1.6141167227847257	3.8951261216342146	1.5103103767111425	1.0980970346781145	3.032901348174385	0.4528526059883319	0.8783064536133879	0.8198377454100829	0.5587073835989582	0.8650581076162149	0.2657479284341754	0.7802810364136472	0.1125141880062689
p	0.738893397726924	0.4109331190051667	0.23186110716225597	0.1828114699981271	0.12756114096715143	0.3015416689303177	0.16443398870773726	0.14684244685850487	0.38246887768469157	0.03547831841959154	1.6258101895948027	0.500222766913423	1.5174786233731448	1.2657994254756737	49.64953271330014	1.1505231125631676	3.8537005001214184	0.6661129275146216	1.222564995674434	0.9503767593367832	0.32637258807224884	0.35403848387409004	0.5248927321775113	0.29488133397583605	1.7668183910454351	0.2638141881182868	0.22851289887646914	0.21209594994083303	0.13637811839773623	0.5177655199850921	0.555485933792165	0.8782339991931482	0.014832651042718682	1.3792771514861406	4.157762125489603	0.07976034076270065	0.32839495757432136	0.24965269363989104	0.6360475604800265	1.6433068904871717	1.7286721182844427	1.2315229154680936	3.8668102427508866	4.525966066833451	2.756281824727314	0.20273866021252884	0.436819598032168	0.29650588352008944	0.338402422649687	0.6461276804470935	0.10187530492750962	0.29479726308090703	0.03762645824676308	0.16362086990021052	0.20246484044528276	0.06520856579947093	0.8842000478809592	0.8320183568999044	1.8081173281793748	1.2300346753378684	0.9696888047403718	1.3006188893617885	0.1470808830655471	7.176365836751346	0.08637763798037308	0.4893668746535876	0.31408187624267536	0.15009852530481965	0.3332640579460869	0.3160278981942105	0.5771381184269798	0.5538196144017534	0.6943009208133436	0.317943044141164	1.0081085051869798	0.30002297321086074	0.7345293528626828	2.0941244632664975	0.5782043422390086	0.3289392135135146	0.17656814294587592	1.0322036260597514	0.07749479144670628
q	0.7689615278677827	0.6396400149227753	0.4184395373360146	0.2882142954016716	0.310734272682168	0.3890363403144512	0.3281484763715432	0.17641607600704612	0.30467106834039615	0.0653430013602166	1.1099544516393283	0.5985650181711323	1.8049207833219867	1.5723752585700543	1.1505231125631676	58.409409111285285	3.746156460776607	2.717378773296148	0.5018140137160884	0.8285460314257691	0.5931487084933971	2.359323694519095	2.127915612326728	0.49339986502187644	0.43116792791136477	1.141848172315869	0.356957990315015	0.602641496367053	0.35349245349612196	0.4512608577286507	0.7343265778357215	1.228988274051695	0.1568545447210185	3.2674117158348475	1.26567543968144	0.7489545368067269	0.4267873461981303	0.28162212811417464	0.3762290972689024	0.661934200759759	0.9080278641350632	0.7477057248021425	1.0436571727782356	1.4568895939321693	1.5530177797949747	0.20973849694422056	0.8360708233271879	0.8767518451575076	0.9432140037151807	0.9283998760248354	0.36442793091300096	0.8499219297040752	0.06288263248138592	0.45385900234221593	0.6413782967915356	0.16232574325792576	1.8677446644029332	1.9093439294546102	5.054419531754772	4.797027449833935	4.02533476884124	0.6260863996918703	0.4731288259806329	14.064587414560267	0.252599111682597	0.6734511968859499	0.09184877566637124	4.894200845652965	0.16243055294019337	2.2151518697021233	2.2960910299917177	2.4905775098545355	2.7136866438432112	3.3397668604692696	5.759655044564213	3.650770145177152	0.9476587839582307	4.554418442929797	0.9132514118361759	0.8579138688749663	0.3535934490202793	0.5546347529491706	0.2520653647289557
r	1.7026731170179004	0.6943842600202716	0.3847044059814886	0.1724548987732304	0.23296306028801025	0.3568092086615819	0.22942142889805306	0.13408847633186746	0.2228603954864598	0.10649121378217337	1.0127195781527771	0.45356200752081116	1.773225932171847	1.2871228311946634	3.8537005001214184	3.746156460776607	166.03937289339964	23.316076224938236	4.957063911517954	0.513377616697457	6.257374248631635	1.910240450333693	5.514491839404697	0.5642899908587772	0.17983388404104594	1.2748841856509605	0.43875959825710265	0.18074448128336998	0.1589200624998772	1.0939919905949864	0.3293965263789505	0.31005860526362117	0.07772706601192422	1.4721713863284989	0.11819313680625887	0.8799286573763322	0.7415319209275272	0.2962764126933272	0.5071491622362413	0.8354204802833641	0.6696909157046932	0.5021106900749275	0.7219829841142977	1.0538427689999326	0.8362919179186463	0.07260031381529916	0.9054730227982577	0.2996261364950847	0.47452433380399944	0.6528983414514659	0.43594398632750775	0.643220636733705	0.08463204529267852	0.27335257922842016	0.5886630308020255	0.11768833542342051	0.41339474133423093	3.1570957457665645	2.5654171673572326	3.6197314857894756	0.6303746552018888	1.4010984891077096	0.3500164250353389	2.571986512074072	0.20555759129766166	0.1370086032431806	0.29897513041680773	1.1430325548286204	0.5287244756028779	1.9196777661798492	0.7952369939201112	0.6943371834256057	0.8352113291537845	5.2298020815376205	0.8293015695155631	2.7591133464179722	32.62932756811704	1.4027636853303493	0.5623168547755939	0.35256302827951574	0.40095765600712785	0.8067165351532498	0.1817124888109805
s	5.036281549062671	0.6489821189516002	0.3662120904404933	0.2793344812609582	0.20075699234210606	0.29930803111433024	0.22130904693595582	0.17133079042446606	0.22676273849869974	0.04227343650065673	1.6856392961372464	0.6659957195769878	0.9996371402338144	3.2627993014493275	0.6661129275146216	2.717378773296148	23.316076224938236	204.39114156003234	1.8758230014595674	2.7669219510705227	10.199575694318183	10.577164102302087	4.764875795186242	6.430403168995683	3.239153546960988	2.6055127725804623	1.4445859859746994	0.22259405669087315	0.16678119145249695	0.5190298350125249	0.323877697490558	0.8404765614342478	0.10750889093112198	1.5952107962636017	0.35417260531436756	0.8313840661392149	1.771149507045938	0.5844137413120153	0.9836520492014124	0.35554820002319865	0.4884895204736457	0.2651341892164683	0.3887474343818705	0.6726121628796267	0.2618206184338921	0.20867793947505056	0.5305340182183191	0.40908470166550454	0.559994937361239	0.38587357184350574	0.200744790651173	0.324968314948517	0.17463785817655342	0.21833690573516934	0.10888846896030074	0.06592406942784382	0.4624709130045765	0.9681337355246885	1.0361103176264164	4.140160324752126	1.269141170064245	4.708969229741655	0.2294347485901242	0.13487437424465462	0.5389696129306943	0.5388524456235354	0.39195465684191383	9.646651883036009	0.6931547119318405	0.5716254136027191	0.6728815691219989	0.5899911166336103	1.083055485475363	2.1743168858493545	0.5047758548849012	2.474913690344659	0.08986735007861149	1.3937798134304478	0.5006160681150049	0.2516974688820723	0.5629531157000193	0.8358740854241323	0.28372866779509665
t	0.8485627580943041	0.8240060216734495	0.22053646700361018	0.1540996840559682	0.1253804043338239	0.12659927878089366	0.13533134353719284	0.15152171392551547	0.14136038709009835	0.02120693763716179	0.21868749995924988	0.3126313613280689	0.3791982900004275	0.5051781249042394	1.222564995674434	0.5018140137160884	4.957063911517954	1.8758230014595674	169.75559854508745	2.0367570649901525	7.578263161464829	3.423395190248099	1.4673284453727182	2.488275562352553	2.828861417635534	2.093776393541197	1.094820686767804	0.2621889326769984	0.15638122963705725	0.22490938207178998	0.2400312276880719	0.26161437304214835	0.055600447329919124	0.7115319150415257	0.09843123568608288	0.2862232124163303	0.2758178131451952	0.25651925326012975	0.37145668506806984	0.32772329635843417	0.3302280862158806	0.6682538284018217	0.46974013777753554	0.565846958758467	0.3274419584188442	0.061596963941208775	0.40916096562452714	0.3552508698337602	0.7331722196229434	0.5848855504378527	0.2897229504623512	0.6966569965508512	0.09115697529512846	0.17216920831351687	0.5041733912861452	0.17803616772575975	0.19279406179159142	1.3037798177344257	1.5540405152052779	1.655290135438901	0.11483849272402617	0.6311515072222963	0.2805626411710404	0.22490476880623927	0.14978980362111569	0.09983816041355234	1.0893157919884744	0.8329277495394979	0.3852814915288092	2.563171671551083	3.9132832806047992	2.839017198498608	5.3915655468066	7.145543328868539	2.827316860059527	4.9382315903477565	0.59941988849555	10.028259250386158	0.15850325091987857	1.6877380925642806	0.2752844884334532	0.6954482503049662	0.16100967629944077
u	0.45176922468706443	0.8806701987562131	0.2895804328986535	0.2750343953875443	0.26325360568974926	0.20425452275514192	0.1429975920502697	0.047438164978762874	0.05619554510479114	0.011635457448162231	0.38353212233112616	0.20770948674520878	0.6196229404284948	0.3170964434314485	0.9503767593367832	0.8285460314257691	0.513377616697457	2.7669219510705227	2.0367570649901525	383.58107290464267	13.297729334309793	4.087590560083211	3.1261127600182097	3.163753254197513	1.70965528498648	1.372449955260116	0.7488479342373157	0.37736705385366764	0.07570610565940471	1.389796108265135	0.21410970766655482	0.16236473204153784	0.034649592207476806	0.7056045798208838	0.3281758065485132	0.07819101784716971	0.5521655439495299	0.34443663414915765	0.2825222517351001	0.48562207518113004	1.2845009250780262	0.40098342472369863	0.9814493448705106	10.409816225072074	0.646940249556619	0.6321140996138415	0.22121641262755473	0.10858935139538756	0.1357476494660861	0.2097180906665462	0.0826176618071523	0.17601255809122784	0.011223064010466924	0.07121334894470958	0.03918287088764185	0.02609369330707523	0.191943425322384	0.14449470150551813	0.4165332181874155	0.49355473725139104	0.4011109276616652	0.5363896928657623	0.05669170533539655	4.165813117324311	0.33293895833957904	0.2219110535367716	0.4842461320062378	0.5785484279466954	0.8563681596217693	0.1848503166881655	0.23092261329622532	0.20826090916436799	0.3528993735481488	0.5686310899309517	0.3358022427691174	1.450432462056781	0.11102793629205449	0.23916190578444083	0.14875159332169655	0.16396248368461033	0.13312804317289084	0.7310378713360649	0.15783715490765685
v	0.6878956297793024	1.1871559667329814	0.8077397590920798	0.7628292642892013	0.2386705099650596	0.4372622298771926	0.7728806325538662	0.32581414152143967	0.5143993308238252	0.3527884947591326	0.6041529959717898	0.3229520952465727	0.21430570585376715	0.23649547321296727	0.32637258807224884	0.5931487084933971	6.257374248631635	10.199575694318183	7.578263161464829	13.297729334309793	678.9444482597074	114.59947035246782	57.02549812547209	15.722199685323165	25.599338950560085	8.808110390676735	1.0251649881204685	1.3494861526428563	0.2857730707216004	0.5164426781461736	2.200876137263145	0.4635902746139703	0.15699709176233947	1.2802585350590445	0.8394143627745411	0.5766190025298052	1.2206742918187208	1.877142818468851	1.1796456638974457	1.5679918278635911	2.914503040159771	3.566018605990759	0.9614182709553996	2.117311833012738	0.9751241655089566	0.08714561364187587	0.3592581439111428	0.2821606832328679	0.30480415214059065	0.40002896049330333	0.0631856922917303	0.25009762613784037	0.015526547122241843	0.0788531894864626	0.08304166367137919	0.027342174260962995	0.3327413292467783	0.9151784934942209	0.40092333580386114	0.32790227502409663	0.15989130581513653	0.9046073595369714	0.9943346029076822	0.7306557647712907	1.4598816748170014	0.9730428728236798	2.1233383372812744	2.5368381404380673	3.755031220628293	0.4364433969520424	0.45002535817948025	0.3652757086597105	1.031603172478794	2.407374606601805	0.42069619953841153	3.437785879407783	0.48683894006840606	0.20973699521994899	0.3890619223778328	0.27270444463147114	1.6782646159963734	2.080582188126808	0.7044333992618763
w	1.0800235907352185	1.112792008075819	0.6061351942806885	0.40968468250465795	0.18448273376916946	0.4552405696502111	0.2738559754041137	0.04448555078629044	0.08593665616192177	0.047194565007778425	0.5818827829509067	0.24669189535601996	0.6618466109773569	0.9601981451537582	0.35403848387409004	2.359323694519095	1.910240450333693	10.577164102302087	3.423395190248099	4.087590560083211	114.59947035246782	1142.4203012637172	55.12966181982914	0.3636907017086984	8.893172771198973	7.841916558010296	0.9968864660851099	1.096080777019036	0.7151455945528177	0.9342170036348232	1.3890250096903995	2.226743547917245	0.6900824202698739	5.663931777075183	2.5464779914848874	2.0407944815885717	1.226986269915631	0.6197813062709575	0.5824132200377748	1.1133262835301698	2.9426606507561135	3.549657548126171	3.4837088932788927	2.1783953577791846	1.7256004459647305	0.24845706477505483	0.8900511846471814	0.7073665168942633	1.4197096747968203	0.8546594538266601	0.22859903188971012	0.39417109726253274	0.039584223025642414	0.1283770574619658	0.14188497233758718	0.042430179690588266	2.0089361994638697	2.61614657905331	2.286110133391374	1.2765782353286517	5.658941053449842	5.76292466714824	0.43989891105818857	3.878951906226118	2.5834376361753866	1.7219173461986381	3.757504645404998	18.854819274856993	6.644983047410848	1.7285693800757107	0.9556493249632002	2.5047986694677733	4.221577199202101	5.933768188782861	2.233418805163891	9.125368424555008	2.5845616029520553	7.2375233566383015	0.8302406494929472	0.5703260497415	3.3738246284053557	0.8392745115601996	1.006388942170114
x	1.0931577698605903	1.9375367460236503	0.9472660255541338	0.613090345219913	0.8304316174601384	0.6071099997013867	0.4521607569798974	0.5105712171697422	0.3082235577097483	0.050228959897987695	0.4111142683038853	0.28629411841098457	4.494531683018114	1.9932598928037373	0.5248927321775113	2.127915612326728	5.514491839404697	4.764875795186242	1.4673284453727182	3.1261127600182097	57.02549812547209	55.12966181982914	360.8856134975067	97.44065117709482	6.767009046650001	10.990015130105084	0.5121618475815157	1.566799925625462	0.6265848874965361	2.272646602002718	2.6374912736348977	3.6254597118881287	0.6171615277968883	7.7194967404026205	1.1416614009948323	4.005990847337136	0.7605186323642125	1.8293047200486403	1.1688477318715285	2.027264536784246	3.5407821349158644	3.300715636027703	3.922785380510982	0.843816156040126	1.8567305236032008	0.281165366786208	1.5733430121699348	1.0185576407459331	1.6973275682510574	1.119318252962244	0.49327779117695136	0.5729401778094876	0.022548847301249075	0.08708356823605932	0.1635717333695846	0.012815295674335073	1.0435297021181604	3.619221601564597	2.7142994695616127	1.99794425146964	4.871175646613772	4.478395269975188	0.4733272626183839	1.3912390941408117	2.7797556068840876	1.8527675414579592	4.04304112462363	27.050154085217084	21.449825563858916	1.3850505839991618	1.62809425929184	0.6085801778531704	3.4374760067382844	7.69435924823686	5.407061625289691	10.800695575780283	0.9269883283344149	3.7939150724761204	0.7843885939764139	0.5192555821906362	0.4773772861793906	0.8803620644656591	1.0626342223516232
y	0.2728701483430295	0.5812013316100368	0.7943847013642513	0.6159598378648269	0.38142512497334335	0.3983201946590343	0.3783097142997579	0.10564451713226132	0.1897795773343033	0.29535712331455266	2.1619230047907547	0.8350547276376701	3.084760013674241	1.2712349958906415	0.29488133397583605	0.49339986502187644	0.5642899908587772	6.430403168995683	2.488275562352553	3.163753254197513	15.722199685323165	0.3636907017086984	97.44065117709482	1307.2216600437353	56.5785013473925	73.23995038333456	0.3681545835600776	0.36505537698344626	0.29506176478947127	0.7568411578066783	1.0657221539035793	0.6551227274803331	0.033398352513975126	0.3517884436773775	0.3954062145968146	1.8499281547340123	1.0432421993369287	4.121834139165664	1.7436610445669358	1.914895883978759	1.4149897207085713	1.143179119452545	1.056711056401735	4.870827605346644	0.2923023917856432	0.21551223492116386	1.4215200930450942	0.5427232502832	1.8109794229404819	1.0536200249758483	0.20603043539831786	0.3736738687133145	0.025164366798834426	0.09880251419737869	0.22660757331498738	0.13038051097849268	0.7099301913856252	0.4642560628502443	1.3219848254778779	1.5136922956438617	0.527217702580578	0.5965615346014836	13.934346896739527	2.409228267391558	4.813741802361607	16.04231778917466	7.001391065484196	1.6729689827749585	12.381654669497216	1.9188092300116044	12.761466137274907	3.3122157712220255	5.527530775792369	3.6854806138787737	0.34679572268529285	2.2671171069186955	1.6052786998086448	4.841034935677095	0.3395841845564589	0.5313467428385101	0.20358560639080608	2.019616409583962	0.9679184863233317
z	2.9352927997688774	0.744441230330449	0.74212405618038	0.7052279941127164	0.6263598310149961	0.4641465382943778	0.14698656797164616	0.7184438933618499	0.15062716526107103	0.04287192760568701	0.04411925703234266	0.08841735972385475	0.1165776261802884	0.0970013718881536	1.7668183910454351	0.43116792791136477	0.17983388404104594	3.239153546960988	2.828861417635534	1.70965528498648	25.599338950560085	8.893172771198973	6.767009046650001	56.5785013473925	149.06237773783837	49.95993053101218	0.09721246229938978	0.1013016629651282	0.08486744630287739	0.2862916817346354	0.15083194690659416	0.23601377717336253	0.09926443661584891	0.9505118187270766	2.1367289740596784	0.11107550615677833	1.2854434003810555	8.068434059890068	3.5186270155478607	2.8629116878153873	1.7363788758332837	1.875344788622951	2.0394082339249935	8.247366718510749	0.6318271859760084	0.26527066771191343	0.06401440379304238	0.13616631871731766	0.06660846862342663	0.1108303868711759	0.024393938989350696	0.07485298829079497	0.00281348891000677	0.02107568052822284	0.03826752635713593	0.008619629796712042	0.13950471954198665	0.18815891308508395	0.23812838338467573	0.05842725904424157	0.1424511425408151	0.1611874407553589	0.6644080780219223	0.6509593999816475	1.3006449068126462	0.8669081052799074	9.458674772978116	0.4520264434694597	3.34545074185199	0.14812886907200976	0.3007040913740744	0.2847540649802409	0.17232767498577858	0.5361974834808495	0.09370217783466273	0.1531404487053602	1.3012107736418008	0.2802898611326257	0.050974256873058	0.07730519197220953	0.6200861375355522	4.14043843431335	1.6589912458649367
^	0.862570588022473	1.0779851788007544	0.8455744319193511	0.7274980927540796	0.8237717290439215	0.5358354116318937	0.3431007462164617	0.07182021386176198	0.2368076652411569	0.08218574428968214	0.8397777426747787	0.35018687847268826	1.1322566060979904	1.0943178909955116	0.2638141881182868	1.141848172315869	1.2748841856509605	2.6055127725804623	2.093776393541197	1.372449955260116	8.808110390676735	7.841916558010296	10.990015130105084	73.23995038333456	49.95993053101218	185.21520936609537	0.9443835033447094	1.3841164843408875	2.0370997277419	2.4377833804075864	2.3100735614712	1.2934106332168918	0.6890198710950853	2.9966536267822166	2.841922661956956	2.28440884315087	1.2191627435659147	4.696315444079169	3.9599605408022582	4.1968733573394505	2.6209788385692794	3.4561164899612837	3.1746094371316746	5.74828305218697	0.46686210039964665	0.3952083491747335	0.34687215788742876	0.2683049836878172	0.479555360143827	0.4838671736516399	0.15221004947135047	0.216092791669413	0.015245334043280885	0.08305593003617436	0.08545689234539385	0.022153435022193992	0.49822550822247297	1.8846574600065482	1.4858417507454371	0.4029420583857193	0.7017218324575197	0.7940178244873006	0.21819394621588142	0.6413320593475607	1.2814090657414081	0.854086999035469	1.8637572085214218	4.4534121464102885	3.295973318425466	0.5290256940275787	0.25675592715899226	0.3606977635424709	0.8488952051719536	2.1130696403336233	0.0923163728456027	1.3578802519227522	4.273221879011482	8.376383904134007	0.261145949658556	0.3699291781340798	0.39742345647651384	2.7194690460007527	1.4040445866249056
!	1.2634202179278946	0.849182116387568	0.5816004360079727	0.31888561867752724	0.40785579829306384	0.39405348262413886	0.2853642984959418	0.27476475526439165	0.4039096990385634	0.2095297589213594	0.7766029642505425	0.40257851002528017	0.4765964979731347	0.30577948704718066	0.22851289887646914	0.356957990315015	0.43875959825710265	1.4445859859746994	1.094820686767804	0.7488479342373157	1.0251649881204685	0.9968864660851099	0.5121618475815157	0.3681545835600776	0.09721246229938978	0.9443835033447094	96.25793315429371	5.548644048740442	3.9011938008117193	3.987382623996652	3.166798746855627	3.0872189110229353	0.3637090915500666	3.1360233955404935	3.612731936648259	0.7283745740640315	0.4065243574745749	0.412998762195577	0.47393772438144616	0.5698003818314717	0.53431655557487	0.552493704638063	0.20129940660504553	0.39291454242670054	0.5774479971880283	0.20282153473234	1.567931444224416	0.8237430994970176	0.5942405576369517	0.8502535849428748	0.45863657889520204	0.6231732886956447	0.12308155192630842	0.4105325102426201	0.38471369445660475	0.12330419417323996	2.9914225060527064	2.1524251259994585	1.6975412528414655	1.6660371369142275	1.4841758444836592	2.268644734336481	0.8501146697689332	0.7139202809504871	0.35661086440824236	9.824474266245161	0.5186759536412102	0.45443429354766046	0.30575193240371107	1.8716275007814416	1.4785505719033374	1.5689131903034217	1.1287215181991748	2.5342524364181913	1.6442410418168851	1.2456455839034162	0.991016704984837	2.2884187553994675	1.9240463308068578	0.9063616689168223	3.8175733436604937	0.4719433395684284	0.413093623595363
""""	1.7758389122826281	0.8663130664543385	0.5287690473556045	0.36348664045445667	0.3669107250741266	0.34635448881871933	0.23611464893554923	0.1646012757988967	0.19565881557858816	0.11230588710512877	0.435339461095515	0.4871086679823749	0.42626732327313593	0.3328061384787102	0.21209594994083303	0.602641496367053	0.18074448128336998	0.22259405669087315	0.2621889326769984	0.37736705385366764	1.3494861526428563	1.096080777019036	1.566799925625462	0.36505537698344626	0.1013016629651282	1.3841164843408875	5.548644048740442	120.69176907050458	8.84149188141451	7.370652823280774	4.353388795931933	3.1030676738372556	1.0143302239159504	6.986118644396794	12.572919727589559	1.4484307366424416	0.46277546299957767	0.4770305945396995	0.25599489562920913	0.43584972024154967	0.581984951270662	0.40658595426586175	0.19780658209590007	0.42549457478057584	0.5277084787635541	0.03834971354569403	0.7657636460700671	1.256364248296613	0.5386509516331498	0.6370179030816923	0.491741298261441	0.4440511573628406	0.09487853362232236	0.30450643815282963	0.25376685241561847	0.08703663925064666	1.276035475809783	3.132905826568081	1.3130835169963244	0.7367080845647759	0.9825167700813081	2.0324090617508146	0.8830990842299763	0.6313794945593193	0.28033853617963256	1.9619431511371546	0.40774096391212206	0.29228676669465653	1.8026802683027539	0.9937408065718286	0.5185055158866814	0.6049856032127511	2.1604949815795926	0.5861100133192423	0.28274945549543107	3.812378012578347	0.4206907530639971	0.9162660328163469	1.0140903752318686	0.4260766265706129	2.134303317772886	0.21692725379839925	0.31262380827804453
